kel_id,kel_name,kec_id,kec_name,kab_id,kab_name,prov_id,prov_name
1313141313141621,POLANHARJO,13131416,KOTA PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313141622,PRAMBANAN,13131416,KOTA PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313141623,TRUCUK,13131416,KOTA PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313141624,TULUNG,13131416,KOTA PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313141625,WEDI,13131416,KOTA PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313141626,WONOSARI,13131416,KOTA PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
131314131314171,BAYAT,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
131314131314172,CAWAS,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
131314131314173,CEPER,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
131314131314174,DELANGGU,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
131314131314175,GANTIWARNO,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
131314131314176,JATINOM,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
131314131314177,JOGONALAN,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
131314131314178,JUWIRING,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
131314131314179,KALIKOTES,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141710,KARANGANOM,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141711,KARANGDOWO,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141712,KARANGNONGKO,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141713,KEBONARUM,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141714,KEMALANG,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141715,KLATEN SELATAN,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141716,KLATEN TENGAH,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141717,KLATEN UTARA,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141718,MANISRENGGO,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141719,NGAWEN,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141720,PEDAN,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141721,POLANHARJO,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141722,PRAMBANAN,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141723,TRUCUK,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141724,TULUNG,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141725,WEDI,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
1313141313141726,WONOSARI,13131417,KOTA SALATIGA,1314,KLATEN,13,JAWA TENGAH
131314131314181,BANYUMANIK,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314182,CANDISARI,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314183,GAJAH MUNGKUR,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314184,GAYAM SARI,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314185,GENUK,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314186,GUNUNGPATI,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314187,MIJEN,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314188,NGALIYAN,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314189,PEDURUNGAN,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
1313141313141810,SEMARANG BARAT,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
1313141313141811,SEMARANG SELATAN,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
1313141313141812,SEMARANG TENGAH,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
1313141313141813,SEMARANG TIMUR,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
1313141313141814,SEMARANG UTARA,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
1313141313141815,TEMBALANG,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
1313141313141816,TUGU,13131418,KOTA SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314191,BAYAT,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
131314131314192,CAWAS,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
131314131314193,CEPER,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
131314131314194,DELANGGU,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
131314131314195,GANTIWARNO,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
131314131314196,JATINOM,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
131314131314197,JOGONALAN,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
131314131314198,JUWIRING,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
131314131314199,KALIKOTES,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141910,KARANGANOM,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141911,KARANGDOWO,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141912,KARANGNONGKO,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141913,KEBONARUM,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141914,KEMALANG,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141915,KLATEN SELATAN,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141916,KLATEN TENGAH,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141917,KLATEN UTARA,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141918,MANISRENGGO,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141919,NGAWEN,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141920,PEDAN,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141921,POLANHARJO,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141922,PRAMBANAN,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141923,TRUCUK,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141924,TULUNG,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141925,WEDI,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
1313141313141926,WONOSARI,13131419,KOTA SURAKARTA,1314,KLATEN,13,JAWA TENGAH
131314131314201,BAYAT,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
131314131314202,CAWAS,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
131314131314203,CEPER,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
131314131314204,DELANGGU,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
131314131314205,GANTIWARNO,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
131314131314206,JATINOM,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
131314131314207,JOGONALAN,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
131314131314208,JUWIRING,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
131314131314209,KALIKOTES,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142010,KARANGANOM,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142011,KARANGDOWO,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142012,KARANGNONGKO,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142013,KEBONARUM,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142014,KEMALANG,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142015,KLATEN SELATAN,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142016,KLATEN TENGAH,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142017,KLATEN UTARA,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142018,MANISRENGGO,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142019,NGAWEN,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142020,PEDAN,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142021,POLANHARJO,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142022,PRAMBANAN,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142023,TRUCUK,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142024,TULUNG,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142025,WEDI,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
1313141313142026,WONOSARI,13131420,KOTA TEGAL,1314,KLATEN,13,JAWA TENGAH
131314131314211,BAYAT,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
131314131314215,GANTIWARNO,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142110,KARANGANOM,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142111,KARANGDOWO,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142112,KARANGNONGKO,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142113,KEBONARUM,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142114,KEMALANG,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142115,KLATEN SELATAN,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142116,KLATEN TENGAH,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142117,KLATEN UTARA,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142118,MANISRENGGO,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142119,NGAWEN,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142120,PEDAN,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142121,POLANHARJO,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142122,PRAMBANAN,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142123,TRUCUK,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142124,TULUNG,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142125,WEDI,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
1313141313142126,WONOSARI,13131421,KUDUS,1314,KLATEN,13,JAWA TENGAH
131314131314227,JOGONALAN,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
131314131314228,JUWIRING,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
131314131314229,KALIKOTES,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142210,KARANGANOM,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142211,KARANGDOWO,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142212,KARANGNONGKO,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142213,KEBONARUM,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142214,KEMALANG,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142215,KLATEN SELATAN,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142216,KLATEN TENGAH,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142217,KLATEN UTARA,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142218,MANISRENGGO,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142219,NGAWEN,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142220,PEDAN,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142221,POLANHARJO,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142222,PRAMBANAN,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142223,TRUCUK,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142224,TULUNG,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142225,WEDI,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
1313141313142226,WONOSARI,13131422,MAGELANG,1314,KLATEN,13,JAWA TENGAH
131314131314231,BATANGAN,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
131314131314232,CLUWAK,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
131314131314233,DUKUHSETI,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
131314131314234,GABUS,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
131314131314235,GEMBONG,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
131314131314236,GUNUNGWUNGKAL,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
131314131314237,JAKEN,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
131314131314238,JAKENAN,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
131314131314239,JUWANA,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
1313141313142310,KAYEN,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
1313141313142311,MARGOREJO,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
1313141313142312,MARGOYOSO,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
1313141313142313,PATI,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
1313141313142314,PUCAKWANGI,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
1313141313142315,SUKOLILO,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
1313141313142316,TAMBAKROMO,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
1313141313142317,TAYU,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
1313141313142318,TLOGOWUNGU,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
1313141313142319,TRANGKIL,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
1313141313142320,WEDARIJAKSA,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
1313141313142321,WINONG,13131423,PATI,1314,KLATEN,13,JAWA TENGAH
131314131314241,BAYAT,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
131314131314242,CAWAS,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
131314131314243,CEPER,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
131314131314244,DELANGGU,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
131314131314245,GANTIWARNO,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
131314131314246,JATINOM,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
131314131314247,JOGONALAN,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
131314131314248,JUWIRING,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
131314131314249,KALIKOTES,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142410,KARANGANOM,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142411,KARANGDOWO,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142412,KARANGNONGKO,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142413,KEBONARUM,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142414,KEMALANG,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142415,KLATEN SELATAN,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142416,KLATEN TENGAH,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142417,KLATEN UTARA,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142418,MANISRENGGO,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142419,NGAWEN,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142420,PEDAN,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142421,POLANHARJO,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142422,PRAMBANAN,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142423,TRUCUK,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142424,TULUNG,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142425,WEDI,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
1313141313142426,WONOSARI,13131424,PEKALONGAN,1314,KLATEN,13,JAWA TENGAH
131314131314251,BAYAT,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
131314131314252,CAWAS,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
131314131314253,CEPER,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
131314131314254,DELANGGU,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
131314131314255,GANTIWARNO,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
131314131314256,JATINOM,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
131314131314257,JOGONALAN,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
131314131314258,JUWIRING,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
131314131314259,KALIKOTES,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142510,KARANGANOM,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142511,KARANGDOWO,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142512,KARANGNONGKO,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142513,KEBONARUM,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142514,KEMALANG,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142515,KLATEN SELATAN,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142516,KLATEN TENGAH,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142517,KLATEN UTARA,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142518,MANISRENGGO,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142519,NGAWEN,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142520,PEDAN,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142521,POLANHARJO,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142522,PRAMBANAN,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142523,TRUCUK,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142524,TULUNG,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142525,WEDI,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
1313141313142526,WONOSARI,13131425,PEMALANG,1314,KLATEN,13,JAWA TENGAH
131314131314261,BOBOTSARI,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
131314131314262,BOJONGSARI,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
131314131314263,BUKATEJA,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
131314131314264,KALIGONDANG,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
131314131314265,KALIMANAH,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
131314131314266,KARANGANYAR,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
131314131314267,KARANGJAMBU,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
131314131314268,KARANGMONCOL,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
131314131314269,KARANGREJA,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
1313141313142610,KEJOBONG,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
1313141313142611,KEMANGKON,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
1313141313142612,KERTANEGARA,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
1313141313142613,KUTASARI,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
1313141313142614,MREBET,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
1313141313142615,PADAMARA,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
1313141313142616,PENGADEGAN,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
1313141313142617,PURBALINGGA,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
1313141313142618,REMBANG,13131426,PURBALINGGA,1314,KLATEN,13,JAWA TENGAH
131314131314271,BAYAT,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
131314131314272,CAWAS,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
131314131314273,CEPER,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
131314131314274,DELANGGU,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
131314131314275,GANTIWARNO,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
131314131314276,JATINOM,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
131314131314277,JOGONALAN,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
131314131314278,JUWIRING,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
131314131314279,KALIKOTES,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142710,KARANGANOM,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142711,KARANGDOWO,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142712,KARANGNONGKO,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142713,KEBONARUM,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142714,KEMALANG,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142715,KLATEN SELATAN,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142716,KLATEN TENGAH,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142717,KLATEN UTARA,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142718,MANISRENGGO,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142719,NGAWEN,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142720,PEDAN,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142721,POLANHARJO,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142722,PRAMBANAN,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142723,TRUCUK,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142724,TULUNG,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142725,WEDI,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
1313141313142726,WONOSARI,13131427,PURWOREJO,1314,KLATEN,13,JAWA TENGAH
131314131314281,BAYAT,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
131314131314282,CAWAS,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
131314131314283,CEPER,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
131314131314284,DELANGGU,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
131314131314285,GANTIWARNO,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
131314131314286,JATINOM,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
131314131314287,JOGONALAN,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
131314131314288,JUWIRING,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
131314131314289,KALIKOTES,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142810,KARANGANOM,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142811,KARANGDOWO,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142812,KARANGNONGKO,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142813,KEBONARUM,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142814,KEMALANG,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142815,KLATEN SELATAN,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142816,KLATEN TENGAH,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142817,KLATEN UTARA,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142818,MANISRENGGO,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142819,NGAWEN,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142820,PEDAN,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142821,POLANHARJO,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142822,PRAMBANAN,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142823,TRUCUK,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142824,TULUNG,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142825,WEDI,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
1313141313142826,WONOSARI,13131428,REMBANG,1314,KLATEN,13,JAWA TENGAH
131314131314291,BANYUMANIK,13131429,SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314292,CANDISARI,13131429,SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314293,GAJAH MUNGKUR,13131429,SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314294,GAYAM SARI,13131429,SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314295,GENUK,13131429,SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314296,GUNUNGPATI,13131429,SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314297,MIJEN,13131429,SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314298,NGALIYAN,13131429,SEMARANG,1314,KLATEN,13,JAWA TENGAH
131314131314299,PEDURUNGAN,13131429,SEMARANG,1314,KLATEN,13,JAWA TENGAH
